,values,task,feature,category
10780,1550.4415,book,F2frequency_sma3nz_amean,frequency
10781,1533.7198,book,F2frequency_sma3nz_amean,frequency
10782,1600.5531,book,F2frequency_sma3nz_amean,frequency
10783,1454.9252,book,F2frequency_sma3nz_amean,frequency
10784,1593.9095,book,F2frequency_sma3nz_amean,frequency
10785,1602.7324,book,F2frequency_sma3nz_amean,frequency
10786,1815.2281,book,F2frequency_sma3nz_amean,frequency
10787,1713.7222,book,F2frequency_sma3nz_amean,frequency
10788,1585.3922,book,F2frequency_sma3nz_amean,frequency
10789,1492.1003,book,F2frequency_sma3nz_amean,frequency
10790,1531.9816,book,F2frequency_sma3nz_amean,frequency
10791,1863.367,book,F2frequency_sma3nz_amean,frequency
10792,1517.3011,book,F2frequency_sma3nz_amean,frequency
10793,1634.7599,book,F2frequency_sma3nz_amean,frequency
10794,1518.8252,book,F2frequency_sma3nz_amean,frequency
10795,1600.154,book,F2frequency_sma3nz_amean,frequency
10796,1487.8933,book,F2frequency_sma3nz_amean,frequency
10797,0.0,book,F2frequency_sma3nz_amean,frequency
10798,1460.9999,book,F2frequency_sma3nz_amean,frequency
10799,1536.2047,book,F2frequency_sma3nz_amean,frequency
10800,1669.0212,book,F2frequency_sma3nz_amean,frequency
10801,1596.1239,book,F2frequency_sma3nz_amean,frequency
10802,1810.8275,book,F2frequency_sma3nz_amean,frequency
10803,1576.0835,book,F2frequency_sma3nz_amean,frequency
10804,1525.8744,book,F2frequency_sma3nz_amean,frequency
10805,1768.438,book,F2frequency_sma3nz_amean,frequency
10806,1437.7098,book,F2frequency_sma3nz_amean,frequency
10807,1451.3495,book,F2frequency_sma3nz_amean,frequency
10808,1421.7327,book,F2frequency_sma3nz_amean,frequency
10809,1555.388,book,F2frequency_sma3nz_amean,frequency
10810,1435.023,book,F2frequency_sma3nz_amean,frequency
10811,1476.3297,book,F2frequency_sma3nz_amean,frequency
10812,1566.0153,book,F2frequency_sma3nz_amean,frequency
10813,1502.4756,book,F2frequency_sma3nz_amean,frequency
10814,1520.7416,book,F2frequency_sma3nz_amean,frequency
10815,1590.4199,book,F2frequency_sma3nz_amean,frequency
10816,1459.3478,book,F2frequency_sma3nz_amean,frequency
10817,1516.2596,book,F2frequency_sma3nz_amean,frequency
10818,1558.2002,book,F2frequency_sma3nz_amean,frequency
10819,1468.3065,book,F2frequency_sma3nz_amean,frequency
10820,1455.4934,book,F2frequency_sma3nz_amean,frequency
10821,1440.5504,book,F2frequency_sma3nz_amean,frequency
10822,1408.0686,book,F2frequency_sma3nz_amean,frequency
10823,1497.9995,book,F2frequency_sma3nz_amean,frequency
10824,1420.3407,book,F2frequency_sma3nz_amean,frequency
10825,1435.0804,book,F2frequency_sma3nz_amean,frequency
10826,1468.2366,book,F2frequency_sma3nz_amean,frequency
10827,1565.3676,book,F2frequency_sma3nz_amean,frequency
10828,1489.8921,book,F2frequency_sma3nz_amean,frequency
10829,1447.1321,book,F2frequency_sma3nz_amean,frequency
10830,1450.54,book,F2frequency_sma3nz_amean,frequency
10831,1504.6975,book,F2frequency_sma3nz_amean,frequency
10832,1547.1222,book,F2frequency_sma3nz_amean,frequency
10833,1505.5669,book,F2frequency_sma3nz_amean,frequency
10834,1502.89,book,F2frequency_sma3nz_amean,frequency
10835,1477.7135,book,F2frequency_sma3nz_amean,frequency
10836,1436.542,book,F2frequency_sma3nz_amean,frequency
10837,1396.265,book,F2frequency_sma3nz_amean,frequency
10838,1456.14,book,F2frequency_sma3nz_amean,frequency
10839,1580.06,book,F2frequency_sma3nz_amean,frequency
10840,1540.1599,book,F2frequency_sma3nz_amean,frequency
10841,1438.276,book,F2frequency_sma3nz_amean,frequency
10842,1472.7163,book,F2frequency_sma3nz_amean,frequency
10843,1467.4242,book,F2frequency_sma3nz_amean,frequency
10844,1561.466,book,F2frequency_sma3nz_amean,frequency
10845,1476.6648,book,F2frequency_sma3nz_amean,frequency
10846,1416.3123,book,F2frequency_sma3nz_amean,frequency
10847,1495.7316,book,F2frequency_sma3nz_amean,frequency
10848,1491.961,book,F2frequency_sma3nz_amean,frequency
10849,1459.0541,book,F2frequency_sma3nz_amean,frequency
10850,1573.4259,book,F2frequency_sma3nz_amean,frequency
10851,1491.064,book,F2frequency_sma3nz_amean,frequency
10852,1444.9583,book,F2frequency_sma3nz_amean,frequency
10853,1546.9261,book,F2frequency_sma3nz_amean,frequency
10854,1409.675,book,F2frequency_sma3nz_amean,frequency
10855,1665.4498,book,F2frequency_sma3nz_amean,frequency
10856,1430.1138,book,F2frequency_sma3nz_amean,frequency
10857,0.1705829,book,F2frequency_sma3nz_stddevNorm,frequency
10858,0.15715252,book,F2frequency_sma3nz_stddevNorm,frequency
10859,0.16081397,book,F2frequency_sma3nz_stddevNorm,frequency
10860,0.15866981,book,F2frequency_sma3nz_stddevNorm,frequency
10861,0.16072462,book,F2frequency_sma3nz_stddevNorm,frequency
10862,0.12704392,book,F2frequency_sma3nz_stddevNorm,frequency
10863,0.18999949,book,F2frequency_sma3nz_stddevNorm,frequency
10864,0.1571402,book,F2frequency_sma3nz_stddevNorm,frequency
10865,0.14542404,book,F2frequency_sma3nz_stddevNorm,frequency
10866,0.16359262,book,F2frequency_sma3nz_stddevNorm,frequency
10867,0.17789318,book,F2frequency_sma3nz_stddevNorm,frequency
10868,0.16598175,book,F2frequency_sma3nz_stddevNorm,frequency
10869,0.14761734,book,F2frequency_sma3nz_stddevNorm,frequency
10870,0.21010965,book,F2frequency_sma3nz_stddevNorm,frequency
10871,0.14041686,book,F2frequency_sma3nz_stddevNorm,frequency
10872,0.13583095,book,F2frequency_sma3nz_stddevNorm,frequency
10873,0.15362847,book,F2frequency_sma3nz_stddevNorm,frequency
10874,0.15266547,book,F2frequency_sma3nz_stddevNorm,frequency
10875,0.14262871,book,F2frequency_sma3nz_stddevNorm,frequency
10876,0.16382535,book,F2frequency_sma3nz_stddevNorm,frequency
10877,0.14073016,book,F2frequency_sma3nz_stddevNorm,frequency
10878,0.15655357,book,F2frequency_sma3nz_stddevNorm,frequency
10879,0.18225639,book,F2frequency_sma3nz_stddevNorm,frequency
10880,0.13557488,book,F2frequency_sma3nz_stddevNorm,frequency
10881,0.18987316,book,F2frequency_sma3nz_stddevNorm,frequency
10882,0.1385457,book,F2frequency_sma3nz_stddevNorm,frequency
10883,0.13855079,book,F2frequency_sma3nz_stddevNorm,frequency
10884,0.18055104,book,F2frequency_sma3nz_stddevNorm,frequency
10885,0.19133088,book,F2frequency_sma3nz_stddevNorm,frequency
10886,0.14999665,book,F2frequency_sma3nz_stddevNorm,frequency
10887,0.13495983,book,F2frequency_sma3nz_stddevNorm,frequency
10888,0.14344,book,F2frequency_sma3nz_stddevNorm,frequency
10889,0.14827102,book,F2frequency_sma3nz_stddevNorm,frequency
10890,0.13757057,book,F2frequency_sma3nz_stddevNorm,frequency
10891,0.18555495,book,F2frequency_sma3nz_stddevNorm,frequency
10892,0.12408644,book,F2frequency_sma3nz_stddevNorm,frequency
10893,0.19826552,book,F2frequency_sma3nz_stddevNorm,frequency
10894,0.161446,book,F2frequency_sma3nz_stddevNorm,frequency
10895,0.17508937,book,F2frequency_sma3nz_stddevNorm,frequency
10896,0.16301548,book,F2frequency_sma3nz_stddevNorm,frequency
10897,0.17348899,book,F2frequency_sma3nz_stddevNorm,frequency
10898,0.16952023,book,F2frequency_sma3nz_stddevNorm,frequency
10899,0.15989909,book,F2frequency_sma3nz_stddevNorm,frequency
10900,0.1647493,book,F2frequency_sma3nz_stddevNorm,frequency
10901,0.13352135,book,F2frequency_sma3nz_stddevNorm,frequency
10902,0.16689156,book,F2frequency_sma3nz_stddevNorm,frequency
10903,0.15300688,book,F2frequency_sma3nz_stddevNorm,frequency
10904,0.15293008,book,F2frequency_sma3nz_stddevNorm,frequency
10905,0.15100455,book,F2frequency_sma3nz_stddevNorm,frequency
10906,0.13320884,book,F2frequency_sma3nz_stddevNorm,frequency
10907,0.14592569,book,F2frequency_sma3nz_stddevNorm,frequency
10908,0.18256353,book,F2frequency_sma3nz_stddevNorm,frequency
10909,0.14222029,book,F2frequency_sma3nz_stddevNorm,frequency
10910,0.12557007,book,F2frequency_sma3nz_stddevNorm,frequency
10911,0.16624388,book,F2frequency_sma3nz_stddevNorm,frequency
10912,0.14559846,book,F2frequency_sma3nz_stddevNorm,frequency
10913,0.16865823,book,F2frequency_sma3nz_stddevNorm,frequency
10914,0.13795708,book,F2frequency_sma3nz_stddevNorm,frequency
10915,0.14282003,book,F2frequency_sma3nz_stddevNorm,frequency
10916,0.12790531,book,F2frequency_sma3nz_stddevNorm,frequency
10917,0.14473188,book,F2frequency_sma3nz_stddevNorm,frequency
10918,0.19208618,book,F2frequency_sma3nz_stddevNorm,frequency
10919,0.15758741,book,F2frequency_sma3nz_stddevNorm,frequency
10920,0.17628406,book,F2frequency_sma3nz_stddevNorm,frequency
10921,0.1502001,book,F2frequency_sma3nz_stddevNorm,frequency
10922,0.17290983,book,F2frequency_sma3nz_stddevNorm,frequency
10923,0.22503474,book,F2frequency_sma3nz_stddevNorm,frequency
10924,0.156698,book,F2frequency_sma3nz_stddevNorm,frequency
10925,0.23305024,book,F2frequency_sma3nz_stddevNorm,frequency
10926,0.23140576,book,F2frequency_sma3nz_stddevNorm,frequency
10927,0.17528535,book,F2frequency_sma3nz_stddevNorm,frequency
10928,0.15092535,book,F2frequency_sma3nz_stddevNorm,frequency
10929,0.13977069,book,F2frequency_sma3nz_stddevNorm,frequency
10930,0.14074016,book,F2frequency_sma3nz_stddevNorm,frequency
10931,0.16638961,book,F2frequency_sma3nz_stddevNorm,frequency
10932,0.23357192,book,F2frequency_sma3nz_stddevNorm,frequency
10933,0.22206905,book,F2frequency_sma3nz_stddevNorm,frequency
10934,0.22076692,book,F2frequency_sma3nz_stddevNorm,frequency
10935,0.19252132,book,F2frequency_sma3nz_stddevNorm,frequency
10936,0.1418228,book,F2frequency_sma3nz_stddevNorm,frequency
10937,0.15831572,book,F2frequency_sma3nz_stddevNorm,frequency
10938,0.13276266,book,F2frequency_sma3nz_stddevNorm,frequency
10939,0.18245155,book,F2frequency_sma3nz_stddevNorm,frequency
10940,0.1395269,book,F2frequency_sma3nz_stddevNorm,frequency
10941,0.16688716,book,F2frequency_sma3nz_stddevNorm,frequency
10942,0.176153,book,F2frequency_sma3nz_stddevNorm,frequency
10943,0.23503426,book,F2frequency_sma3nz_stddevNorm,frequency
10944,0.17992273,book,F2frequency_sma3nz_stddevNorm,frequency
10945,0.16840738,book,F2frequency_sma3nz_stddevNorm,frequency
10946,0.10965527,book,F2frequency_sma3nz_stddevNorm,frequency
10947,0.1631942,book,F2frequency_sma3nz_stddevNorm,frequency
10948,0.1470911,book,F2frequency_sma3nz_stddevNorm,frequency
10949,0.15824355,book,F2frequency_sma3nz_stddevNorm,frequency
10950,0.14304432,book,F2frequency_sma3nz_stddevNorm,frequency
10951,0.15842229,book,F2frequency_sma3nz_stddevNorm,frequency
10952,0.15803865,book,F2frequency_sma3nz_stddevNorm,frequency
10953,0.22377945,book,F2frequency_sma3nz_stddevNorm,frequency
10954,0.1501323,book,F2frequency_sma3nz_stddevNorm,frequency
10955,0.1497188,book,F2frequency_sma3nz_stddevNorm,frequency
10956,0.186888,book,F2frequency_sma3nz_stddevNorm,frequency
10957,0.14177297,book,F2frequency_sma3nz_stddevNorm,frequency
10958,0.20381567,book,F2frequency_sma3nz_stddevNorm,frequency
10959,0.14750709,book,F2frequency_sma3nz_stddevNorm,frequency
10960,0.19113085,book,F2frequency_sma3nz_stddevNorm,frequency
10961,0.23982385,book,F2frequency_sma3nz_stddevNorm,frequency
10962,0.16685417,book,F2frequency_sma3nz_stddevNorm,frequency
10963,0.17821534,book,F2frequency_sma3nz_stddevNorm,frequency
10964,0.2373748,book,F2frequency_sma3nz_stddevNorm,frequency
10965,0.14023799,book,F2frequency_sma3nz_stddevNorm,frequency
10966,0.14783004,book,F2frequency_sma3nz_stddevNorm,frequency
10967,0.16022046,book,F2frequency_sma3nz_stddevNorm,frequency
10968,0.21044485,book,F2frequency_sma3nz_stddevNorm,frequency
10969,0.14583807,book,F2frequency_sma3nz_stddevNorm,frequency
10970,0.15513214,book,F2frequency_sma3nz_stddevNorm,frequency
10971,0.17520033,book,F2frequency_sma3nz_stddevNorm,frequency
10972,0.16152835,book,F2frequency_sma3nz_stddevNorm,frequency
10973,0.12970245,book,F2frequency_sma3nz_stddevNorm,frequency
10974,0.19061117,book,F2frequency_sma3nz_stddevNorm,frequency
10975,0.14690992,book,F2frequency_sma3nz_stddevNorm,frequency
10976,0.20983577,book,F2frequency_sma3nz_stddevNorm,frequency
10977,0.16702357,book,F2frequency_sma3nz_stddevNorm,frequency
10978,0.21919152,book,F2frequency_sma3nz_stddevNorm,frequency
10979,0.16355963,book,F2frequency_sma3nz_stddevNorm,frequency
10980,0.2302429,book,F2frequency_sma3nz_stddevNorm,frequency
10981,0.1586532,book,F2frequency_sma3nz_stddevNorm,frequency
10982,0.17560704,book,F2frequency_sma3nz_stddevNorm,frequency
10983,0.1335291,book,F2frequency_sma3nz_stddevNorm,frequency
10984,0.12837385,book,F2frequency_sma3nz_stddevNorm,frequency
10985,0.21512674,book,F2frequency_sma3nz_stddevNorm,frequency
10986,0.2033478,book,F2frequency_sma3nz_stddevNorm,frequency
10987,0.16681267,book,F2frequency_sma3nz_stddevNorm,frequency
10988,0.14341386,book,F2frequency_sma3nz_stddevNorm,frequency
10989,0.17601018,book,F2frequency_sma3nz_stddevNorm,frequency
10990,0.1807843,book,F2frequency_sma3nz_stddevNorm,frequency
10991,0.15135217,book,F2frequency_sma3nz_stddevNorm,frequency
10992,0.16766492,book,F2frequency_sma3nz_stddevNorm,frequency
10993,0.18202198,book,F2frequency_sma3nz_stddevNorm,frequency
10994,0.19234532,book,F2frequency_sma3nz_stddevNorm,frequency
10995,0.1261532,book,F2frequency_sma3nz_stddevNorm,frequency
10996,0.141632,book,F2frequency_sma3nz_stddevNorm,frequency
10997,0.21159258,book,F2frequency_sma3nz_stddevNorm,frequency
10998,0.15121125,book,F2frequency_sma3nz_stddevNorm,frequency
10999,0.22393528,book,F2frequency_sma3nz_stddevNorm,frequency
11000,0.13979815,book,F2frequency_sma3nz_stddevNorm,frequency
11001,0.17421623,book,F2frequency_sma3nz_stddevNorm,frequency
11002,0.1662838,book,F2frequency_sma3nz_stddevNorm,frequency
11003,0.16874214,book,F2frequency_sma3nz_stddevNorm,frequency
11004,0.23060118,book,F2frequency_sma3nz_stddevNorm,frequency
11005,0.17413977,book,F2frequency_sma3nz_stddevNorm,frequency
11006,0.14992768,book,F2frequency_sma3nz_stddevNorm,frequency
11007,0.1446539,book,F2frequency_sma3nz_stddevNorm,frequency
11008,0.15070643,book,F2frequency_sma3nz_stddevNorm,frequency
11009,0.15457486,book,F2frequency_sma3nz_stddevNorm,frequency
11010,0.16409044,book,F2frequency_sma3nz_stddevNorm,frequency
11011,0.15133394,book,F2frequency_sma3nz_stddevNorm,frequency
11012,0.20587087,book,F2frequency_sma3nz_stddevNorm,frequency
11013,0.19865581,book,F2frequency_sma3nz_stddevNorm,frequency
11014,0.18252867,book,F2frequency_sma3nz_stddevNorm,frequency
11015,0.2297109,book,F2frequency_sma3nz_stddevNorm,frequency
11016,0.14864892,book,F2frequency_sma3nz_stddevNorm,frequency
11017,0.20884939,book,F2frequency_sma3nz_stddevNorm,frequency
11018,0.21270432,book,F2frequency_sma3nz_stddevNorm,frequency
11019,0.16203949,book,F2frequency_sma3nz_stddevNorm,frequency
11020,0.149309,book,F2frequency_sma3nz_stddevNorm,frequency
11021,0.163418,book,F2frequency_sma3nz_stddevNorm,frequency
11022,0.19275355,book,F2frequency_sma3nz_stddevNorm,frequency
11023,0.15992098,book,F2frequency_sma3nz_stddevNorm,frequency
11024,0.22203219,book,F2frequency_sma3nz_stddevNorm,frequency
11025,0.17320886,book,F2frequency_sma3nz_stddevNorm,frequency
11026,0.21157257,book,F2frequency_sma3nz_stddevNorm,frequency
11027,0.18103883,book,F2frequency_sma3nz_stddevNorm,frequency
11028,0.0,book,F2frequency_sma3nz_stddevNorm,frequency
11029,0.15832178,book,F2frequency_sma3nz_stddevNorm,frequency
11030,0.15994987,book,F2frequency_sma3nz_stddevNorm,frequency
11031,0.21643735,book,F2frequency_sma3nz_stddevNorm,frequency
11032,0.14551143,book,F2frequency_sma3nz_stddevNorm,frequency
11033,0.19105747,book,F2frequency_sma3nz_stddevNorm,frequency
11034,0.21609807,book,F2frequency_sma3nz_stddevNorm,frequency
11035,0.1561361,book,F2frequency_sma3nz_stddevNorm,frequency
11036,0.17188542,book,F2frequency_sma3nz_stddevNorm,frequency
11037,0.15480363,book,F2frequency_sma3nz_stddevNorm,frequency
11038,0.13829468,book,F2frequency_sma3nz_stddevNorm,frequency
11039,0.14925635,book,F2frequency_sma3nz_stddevNorm,frequency
11040,0.16701427,book,F2frequency_sma3nz_stddevNorm,frequency
11041,0.13646075,book,F2frequency_sma3nz_stddevNorm,frequency
11042,0.1419291,book,F2frequency_sma3nz_stddevNorm,frequency
11043,0.16918518,book,F2frequency_sma3nz_stddevNorm,frequency
11044,0.14094482,book,F2frequency_sma3nz_stddevNorm,frequency
11045,0.14750993,book,F2frequency_sma3nz_stddevNorm,frequency
11046,0.18014531,book,F2frequency_sma3nz_stddevNorm,frequency
11047,0.15224548,book,F2frequency_sma3nz_stddevNorm,frequency
11048,0.15227486,book,F2frequency_sma3nz_stddevNorm,frequency
11049,0.18825437,book,F2frequency_sma3nz_stddevNorm,frequency
11050,0.18490726,book,F2frequency_sma3nz_stddevNorm,frequency
11051,0.16892815,book,F2frequency_sma3nz_stddevNorm,frequency
11052,0.1711095,book,F2frequency_sma3nz_stddevNorm,frequency
11053,0.13834147,book,F2frequency_sma3nz_stddevNorm,frequency
11054,0.16486834,book,F2frequency_sma3nz_stddevNorm,frequency
11055,0.15275659,book,F2frequency_sma3nz_stddevNorm,frequency
11056,0.13521127,book,F2frequency_sma3nz_stddevNorm,frequency
11057,0.15061377,book,F2frequency_sma3nz_stddevNorm,frequency
11058,0.19683485,book,F2frequency_sma3nz_stddevNorm,frequency
11059,0.1663688,book,F2frequency_sma3nz_stddevNorm,frequency
11060,0.15909816,book,F2frequency_sma3nz_stddevNorm,frequency
11061,0.17082153,book,F2frequency_sma3nz_stddevNorm,frequency
11062,0.13487923,book,F2frequency_sma3nz_stddevNorm,frequency
11063,0.1545379,book,F2frequency_sma3nz_stddevNorm,frequency
11064,0.1817614,book,F2frequency_sma3nz_stddevNorm,frequency
11065,0.17074968,book,F2frequency_sma3nz_stddevNorm,frequency
11066,0.1493804,book,F2frequency_sma3nz_stddevNorm,frequency
11067,0.136503,book,F2frequency_sma3nz_stddevNorm,frequency
11068,0.1349073,book,F2frequency_sma3nz_stddevNorm,frequency
11069,0.15066934,book,F2frequency_sma3nz_stddevNorm,frequency
11070,0.15272771,book,F2frequency_sma3nz_stddevNorm,frequency
11071,0.16368395,book,F2frequency_sma3nz_stddevNorm,frequency
11072,0.15840404,book,F2frequency_sma3nz_stddevNorm,frequency
11073,0.17569461,book,F2frequency_sma3nz_stddevNorm,frequency
11074,0.12871061,book,F2frequency_sma3nz_stddevNorm,frequency
11075,0.1817357,book,F2frequency_sma3nz_stddevNorm,frequency
11076,0.16901512,book,F2frequency_sma3nz_stddevNorm,frequency
11077,0.16968144,book,F2frequency_sma3nz_stddevNorm,frequency
11078,0.1528023,book,F2frequency_sma3nz_stddevNorm,frequency
11079,0.1588118,book,F2frequency_sma3nz_stddevNorm,frequency
11080,0.174544,book,F2frequency_sma3nz_stddevNorm,frequency
11081,0.1539542,book,F2frequency_sma3nz_stddevNorm,frequency
11082,0.18053272,book,F2frequency_sma3nz_stddevNorm,frequency
11083,0.16086611,book,F2frequency_sma3nz_stddevNorm,frequency
11084,0.1555946,book,F2frequency_sma3nz_stddevNorm,frequency
11085,0.14366168,book,F2frequency_sma3nz_stddevNorm,frequency
11086,0.19450729,book,F2frequency_sma3nz_stddevNorm,frequency
11087,0.13817297,book,F2frequency_sma3nz_stddevNorm,frequency
11088,1113.2205,book,F2bandwidth_sma3nz_amean,frequency
11089,1051.205,book,F2bandwidth_sma3nz_amean,frequency
11090,1079.7776,book,F2bandwidth_sma3nz_amean,frequency
11091,1056.5851,book,F2bandwidth_sma3nz_amean,frequency
11092,987.73926,book,F2bandwidth_sma3nz_amean,frequency
11093,1034.3207,book,F2bandwidth_sma3nz_amean,frequency
11094,1065.6803,book,F2bandwidth_sma3nz_amean,frequency
11095,1111.5354,book,F2bandwidth_sma3nz_amean,frequency
11096,799.4943,book,F2bandwidth_sma3nz_amean,frequency
11097,968.2666,book,F2bandwidth_sma3nz_amean,frequency
11098,1098.1019,book,F2bandwidth_sma3nz_amean,frequency
11099,1120.6772,book,F2bandwidth_sma3nz_amean,frequency
11100,951.87494,book,F2bandwidth_sma3nz_amean,frequency
11101,720.879,book,F2bandwidth_sma3nz_amean,frequency
11102,1074.3367,book,F2bandwidth_sma3nz_amean,frequency
11103,1096.3259,book,F2bandwidth_sma3nz_amean,frequency
11104,1187.4595,book,F2bandwidth_sma3nz_amean,frequency
11105,1000.81714,book,F2bandwidth_sma3nz_amean,frequency
11106,990.9446,book,F2bandwidth_sma3nz_amean,frequency
11107,1115.3496,book,F2bandwidth_sma3nz_amean,frequency
11108,1005.49207,book,F2bandwidth_sma3nz_amean,frequency
11109,1104.5403,book,F2bandwidth_sma3nz_amean,frequency
11110,953.482,book,F2bandwidth_sma3nz_amean,frequency
11111,1117.9427,book,F2bandwidth_sma3nz_amean,frequency
11112,1038.1534,book,F2bandwidth_sma3nz_amean,frequency
11113,1080.9441,book,F2bandwidth_sma3nz_amean,frequency
11114,1035.5198,book,F2bandwidth_sma3nz_amean,frequency
11115,1092.4447,book,F2bandwidth_sma3nz_amean,frequency
11116,978.2742,book,F2bandwidth_sma3nz_amean,frequency
11117,1146.0629,book,F2bandwidth_sma3nz_amean,frequency
11118,1119.989,book,F2bandwidth_sma3nz_amean,frequency
11119,1114.3035,book,F2bandwidth_sma3nz_amean,frequency
11120,1127.8345,book,F2bandwidth_sma3nz_amean,frequency
11121,1136.3208,book,F2bandwidth_sma3nz_amean,frequency
11122,939.54266,book,F2bandwidth_sma3nz_amean,frequency
11123,1079.1215,book,F2bandwidth_sma3nz_amean,frequency
11124,1049.5728,book,F2bandwidth_sma3nz_amean,frequency
11125,1036.6542,book,F2bandwidth_sma3nz_amean,frequency
11126,1002.0721,book,F2bandwidth_sma3nz_amean,frequency
11127,1025.8829,book,F2bandwidth_sma3nz_amean,frequency
11128,980.8457,book,F2bandwidth_sma3nz_amean,frequency
11129,1081.0269,book,F2bandwidth_sma3nz_amean,frequency
11130,1084.7207,book,F2bandwidth_sma3nz_amean,frequency
11131,1069.6816,book,F2bandwidth_sma3nz_amean,frequency
11132,1056.9531,book,F2bandwidth_sma3nz_amean,frequency
11133,1033.2563,book,F2bandwidth_sma3nz_amean,frequency
11134,1010.1241,book,F2bandwidth_sma3nz_amean,frequency
11135,955.0608,book,F2bandwidth_sma3nz_amean,frequency
11136,1063.7639,book,F2bandwidth_sma3nz_amean,frequency
11137,1116.9525,book,F2bandwidth_sma3nz_amean,frequency
